X_Freq_Hz;Y_Ampl_dBc_Hz
9015710.0;-160.743607
9120109.0;-160.903976
9225718.0;-161.109543
9332538.0;-161.088028
9440607.0;-160.78891
9549926.0;-160.314545
9660512.0;-159.767395
9772367.0;-159.186035
9885528.0;-158.531265
10000000.0;-158.053329
10115797.0;-158.032181
10232935.0;-158.080429
10351418.0;-158.146866
10471285.0;-158.234756
10592540.0;-158.31517
10715198.0;-158.382904
10839265.0;-158.412308
10964781.0;-158.39386
11091750.0;-158.341232
11220189.0;-158.216522
11350104.0;-158.048508
11481535.0;-157.846405
11614488.0;-157.608643
11748980.0;-156.84552
11885017.0;-155.939484
12022642.0;-155.753448
12161861.0;-155.683685
12302692.0;-155.617752
12445140.0;-155.499207
12589251.0;-155.08287
12735031.0;-154.047195
12882499.0;-153.10498
13031661.0;-153.10498
13182564.0;-153.10498
13335214.0;-153.10498
13489632.0;-153.10498
13645839.0;-153.10498
13803838.0;-153.10498
13963683.0;-153.10498
14125379.0;-153.10498
14288946.0;-153.10498
14454393.0;-153.10498
14621770.0;-153.10498
14791086.0;-153.10498
14962363.0;-153.10498
15135607.0;-153.10498
15310873.0;-154.826019
15488168.0;-155.690048
15667517.0;-155.604858
15848925.0;-155.257843
16032451.0;-154.262665
16218102.0;-153.104843
16405903.0;-153.089432
16595861.0;-153.032104
16788036.0;-152.95462
16982438.0;-152.880096
17179090.0;-152.871857
17378000.0;-152.871857
17579232.0;-152.871857
17782794.0;-152.871857
17988714.0;-152.871857
18197018.0;-152.890778
18407714.0;-152.989563
18620870.0;-153.104538
18836496.0;-153.527618
19054616.0;-153.756927
19275242.0;-153.998383
19498444.0;-154.148483
19724230.0;-154.126083
19952632.0;-153.893692
20183656.0;-153.736649
20417376.0;-153.742126
20653804.0;-153.758026
20892970.0;-153.7099
21134882.0;-153.529526
21379618.0;-153.382919
21627188.0;-153.344131
21877624.0;-153.309464
22130936.0;-153.178101
22387206.0;-152.987152
22646444.0;-152.880096
22908684.0;-152.859207
23173934.0;-153.029053
23442282.0;-153.252792
23713738.0;-153.581635
23988336.0;-153.740097
24266114.0;-153.676956
24547082.0;-153.603607
24831330.0;-153.66687
25118870.0;-153.850616
25409740.0;-153.739822
25703948.0;-153.117493
26001594.0;-153.008057
26302684.0;-152.987152
26607262.0;-152.987152
26915338.0;-152.987152
27227010.0;-152.881317
27542290.0;-152.835999
27861222.0;-152.835999
28183816.0;-152.778717
28510178.0;-153.24469
28840318.0;-155.608276
29174280.0;-155.51889
29512078.0;-155.031754
29853820.0;-152.247604
