X_Freq_Hz;Y_Ampl_dBc_Hz
767.36145;-152.271515
776.247314;-152.432739
785.235596;-152.547867
794.32843;-152.581879
803.526062;-152.644653
812.830688;-152.774261
822.242554;-152.868439
831.763916;-152.938019
841.39502;-152.952972
851.138184;-152.98201
860.993652;-153.103958
870.963684;-153.315231
881.048767;-153.473465
891.251038;-153.562195
901.570984;-153.699814
912.010925;-153.820816
922.571228;-153.838684
933.254333;-153.834457
944.060669;-153.853226
954.992615;-153.869431
966.050659;-153.843063
977.237244;-153.818573
988.552856;-153.975861
1000.0;-154.165848
1011.579712;-154.241989
1023.292969;-154.315598
1035.142456;-154.386826
1047.12854;-154.454834
1059.253906;-154.521973
1071.519287;-154.588593
1083.927124;-154.653564
1096.478149;-154.716522
1109.175049;-154.769165
1122.018311;-154.815903
1135.010986;-154.850342
1148.153442;-154.879761
1161.44873;-154.907837
1174.897339;-154.943146
1188.502319;-154.990784
1202.264282;-155.048508
1216.186157;-155.122879
1230.268555;-155.203201
1244.514648;-155.285889
1258.925171;-155.367081
1273.503174;-155.444595
1288.249268;-155.520981
1303.166748;-155.596909
1318.256348;-155.672592
1333.521484;-155.742996
1348.963257;-155.80481
1364.58313;-155.854965
1380.384644;-155.887924
1396.368286;-155.912918
1412.537842;-155.938232
1428.893921;-155.968323
1445.440063;-156.005722
1462.177002;-156.046417
1479.108643;-156.084106
1496.235474;-156.122314
1513.561523;-156.168228
1531.08728;-156.228287
1548.816772;-156.303238
1566.750854;-156.383591
1584.893311;-156.451523
1603.245117;-156.50351
1621.810181;-156.548828
1640.589478;-156.600845
1659.587036;-156.669479
1678.803589;-156.755173
1698.243774;-156.846008
1717.907959;-156.919998
1737.800903;-156.95578
1757.923096;-156.949371
1778.279419;-156.933167
1798.871338;-156.9086
1819.700806;-156.919434
1840.772461;-156.966904
1862.087036;-157.042938
1883.649536;-157.082977
1905.460571;-157.105988
1927.525269;-157.146194
1949.844482;-157.197922
1972.423096;-157.245758
1995.262085;-157.279449
2018.366699;-157.29509
2041.737671;-157.292389
2065.380371;-157.276459
2089.295898;-157.293167
2113.489258;-157.342041
2137.96167;-157.40834
2162.71875;-157.470963
2187.76123;-157.515762
2213.094971;-157.512436
2238.720703;-157.507828
2264.644287;-157.52388
2290.867188;-157.581528
2317.394775;-157.640915
2344.228271;-157.671127
2371.373779;-157.702988
2398.833496;-157.725754
2426.610107;-157.745407
2454.709473;-157.801743
2483.133057;-157.857803
2511.886963;-157.759842
2540.972656;-157.585373
2570.39624;-157.674942
2600.159424;-157.890594
2630.268555;-157.955856
2660.724854;-157.92421
2691.535156;-157.886765
2722.700928;-157.903
2754.229004;-157.970779
2786.12085;-158.02742
2818.383301;-158.060776
2851.017822;-158.092529
2884.031738;-158.127274
2917.426514;-158.148926
2951.209473;-158.110916
2985.38208;-158.074036
3019.951904;-158.185165
3054.92041;-158.207672
3090.29541;-158.226593
3126.078613;-158.244522
3162.277588;-158.257919
3198.895996;-158.271088
3235.936523;-158.283798
3273.407715;-158.297791
3311.311035;-158.313156
3349.655029;-158.328888
3388.441406;-158.344757
3427.678467;-158.359894
3467.368164;-158.375763
3507.519287;-158.394424
3548.133545;-158.41777
3589.219971;-158.445267
3630.780029;-158.479721
3672.823486;-158.51561
3715.351807;-158.552795
3758.374512;-158.588791
3801.893311;-158.62413
3845.918213;-158.659668
3890.450684;-158.695801
3935.500977;-158.732086
3981.070801;-158.761581
4027.17041;-158.778412
4073.801758;-158.78212
4120.975098;-158.757172
4168.692871;-158.71756
4216.964844;-158.67215
4265.796387;-158.631317
4315.19043;-158.619278
4365.15918;-158.630386
4415.704102;-158.662537
4466.836914;-158.707001
4518.559082;-158.739853
4570.882813;-158.760468
4623.80957;-158.772308
4677.352051;-158.785324
4731.512207;-158.816895
4786.301758;-158.860947
4841.723145;-158.910278
4897.789063;-158.956543
4954.500977;-158.991211
5011.873047;-159.004547
5069.90625;-158.99649
5128.614258;-158.974152
5187.999512;-158.945129
5248.074707;-158.916031
5308.843262;-158.891342
5370.318359;-158.873566
5432.501953;-158.865265
5495.408691;-158.868546
5559.041016;-158.881149
5623.413086;-158.897385
5688.530762;-158.917633
5754.399414;-158.94635
5821.033691;-158.982498
5888.436523;-159.017059
5956.622559;-159.041992
6025.595703;-159.042892
6095.370117;-159.035309
6165.949707;-159.037155
6237.349609;-159.056946
6309.572754;-159.077927
6382.635742;-159.068573
6456.541504;-159.02066
6531.306152;-158.97084
6606.933594;-158.969467
6683.439941;-159.074036
6760.828613;-159.186874
6839.117188;-159.218582
6918.308105;-159.22731
6998.42041;-159.231766
7079.456055;-159.240158
7161.43457;-159.259491
7244.35791;-159.274048
7328.245605;-159.274246
7413.100586;-159.270996
7498.941895;-159.271057
7585.777832;-159.261887
7673.614746;-159.232269
7762.473145;-159.188217
7852.355957;-159.201019
7943.28418;-159.240326
8035.260742;-159.29303
8128.306641;-159.32724
8222.425781;-159.329391
8317.639648;-159.300598
8413.950195;-159.272903
8511.381836;-159.272385
8609.936523;-159.27095
8709.636719;-159.279022
8810.487305;-159.31044
8912.510742;-159.31691
9015.709961;-159.281143
9120.109375;-159.238815
9225.712891;-159.251297
9332.543945;-159.375458
9440.606445;-159.528442
9549.926758;-159.513321
9660.506836;-159.429031
9772.37207;-159.35527
9885.52832;-159.313721
10000.0;-159.553268
10115.796875;-159.550369
10232.935547;-159.551102
10351.418945;-159.555237
10471.285156;-159.561508
10592.540039;-159.568069
10715.198242;-159.572968
10839.265625;-159.577377
10964.78125;-159.581268
11091.75;-159.58667
11220.189453;-159.592575
11350.103516;-159.599136
11481.535156;-159.603546
11614.487305;-159.60611
11748.980469;-159.603683
11885.016602;-159.598633
12022.642578;-159.592148
12161.861328;-159.586624
12302.692383;-159.586014
12445.139648;-159.58992
12589.250977;-159.600616
12735.03125;-159.613663
12882.499023;-159.623795
13031.661133;-159.628677
13182.563477;-159.620819
13335.213867;-159.604935
13489.632813;-159.584366
13645.838867;-159.561295
13803.838867;-159.538925
13963.682617;-159.518951
14125.378906;-159.503433
14288.946289;-159.495453
14454.392578;-159.498886
14621.770508;-159.520355
14791.086914;-159.553116
14962.363281;-159.586227
15135.606445;-159.609604
15310.873047;-159.616852
15488.167969;-159.609695
15667.516602;-159.601288
15848.924805;-159.612671
16032.451172;-159.644699
16218.102539;-159.683044
16405.904297;-159.711624
16595.861328;-159.724075
16788.037109;-159.726181
16982.4375;-159.727478
17179.089844;-159.730408
17378.0;-159.729218
17579.232422;-159.720825
17782.794922;-159.713974
17988.714844;-159.712799
18197.017578;-159.731064
18407.714844;-159.763672
18620.871094;-159.81221
18836.494141;-159.844666
19054.617188;-159.854095
19275.242188;-159.853928
19498.443359;-159.841995
19724.230469;-159.817398
19952.632813;-159.785721
20183.65625;-159.759979
20417.376953;-159.753189
20653.804688;-159.774811
20892.96875;-159.785446
21134.880859;-159.764496
21379.617188;-159.732452
21627.1875;-159.7099
21877.623047;-159.718399
22130.935547;-159.741074
22387.207031;-159.732498
22646.443359;-159.701874
22908.683594;-159.66156
23173.933594;-159.655151
23442.28125;-159.658997
23713.736328;-159.652664
23988.335938;-159.654083
24266.113281;-159.67099
24547.082031;-159.701157
24831.330078;-159.718185
25118.869141;-159.709274
25409.740234;-159.677353
25703.949219;-159.646027
26001.59375;-159.639069
26302.683594;-159.651077
26607.261719;-159.670166
26915.337891;-159.690323
27227.009766;-159.703598
27542.291016;-159.730896
27861.222656;-159.787079
28183.816406;-159.835037
28510.177734;-159.834229
28840.318359;-159.81572
29174.28125;-159.849258
29512.078125;-159.885498
29853.820313;-159.860565
30199.517578;-159.867874
30549.220703;-159.844406
30902.9375;-159.820709
31260.785156;-159.797638
31622.777344;-159.77739
31988.958984;-159.758789
32359.382813;-159.74379
32734.058594;-159.732422
33113.109375;-159.724884
33496.550781;-159.723816
33884.433594;-159.725632
34276.765625;-159.736282
34673.683594;-159.74942
35075.195313;-159.769379
35481.355469;-159.793198
35892.179688;-159.82045
36307.800781;-159.848343
36728.234375;-159.873093
37153.539063;-159.888321
37583.722656;-159.887833
38018.933594;-159.877411
38459.179688;-159.849792
38904.527344;-159.823273
39354.988281;-159.798645
39810.707031;-159.794739
40271.707031;-159.803574
40738.039063;-159.822815
41209.730469;-159.846664
41686.925781;-159.862427
42169.648438;-159.870514
42657.964844;-159.867889
43151.929688;-159.860687
43651.570313;-159.855255
44157.042969;-159.854065
44668.367188;-159.862808
45185.617188;-159.881516
45708.804688;-159.902908
46238.097656;-159.919983
46773.523438;-159.920853
47315.148438;-159.883575
47862.992188;-159.820175
48417.230469;-159.745255
48977.886719;-159.677475
49545.039063;-159.637863
50118.703125;-159.648209
50699.0625;-159.700287
51286.144531;-159.767944
51880.023438;-159.822876
52480.71875;-159.842926
53088.433594;-159.823669
53703.183594;-159.783249
54325.050781;-159.751892
54954.058594;-159.751526
55590.410156;-159.785568
56234.132813;-159.839844
56885.308594;-159.894241
57544.023438;-159.932571
